"29554","4011","2013-09-27 13:32:31","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29561","4007","2013-09-27 13:32:37","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29568","4011","2013-09-27 13:32:44","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29576","4007","2013-09-27 13:32:51","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29580","4011","2013-09-27 13:32:55","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29614","4011","2013-09-27 13:33:35","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30230","3002","2013-09-27 13:44:31","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30234","3002","2013-09-27 13:44:41","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30239","3002","2013-09-27 13:44:49","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30247","3002","2013-09-27 13:45:09","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30404","3120","2013-09-27 13:52:23","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30408","3120","2013-09-27 13:52:41","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30409","3120","2013-09-27 13:52:47","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30413","3120","2013-09-27 13:52:58","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30554","4032","2013-09-27 14:14:24","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30555","4032","2013-09-27 14:14:29","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"30556","4032","2013-09-27 14:14:46","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"30557","4032","2013-09-27 14:14:52","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30568","4109","2013-09-27 14:17:00","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"30570","4109","2013-09-27 14:17:11","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30572","4109","2013-09-27 14:17:14","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30573","4318","2013-09-27 14:17:15","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30574","4109","2013-09-27 14:17:23","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30575","4318","2013-09-27 14:17:29","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30576","4318","2013-09-27 14:17:46","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30578","4318","2013-09-27 14:17:56","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30610","3315","2013-09-27 14:20:28","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"30611","3037","2013-09-27 14:20:33","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30614","3315","2013-09-27 14:20:42","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30615","3315","2013-09-27 14:20:48","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30617","3037","2013-09-27 14:20:53","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30618","3315","2013-09-27 14:20:55","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30619","3037","2013-09-27 14:21:01","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30620","3037","2013-09-27 14:21:08","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30650","3129","2013-09-27 14:23:44","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30653","3129","2013-09-27 14:23:51","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30654","3129","2013-09-27 14:24:00","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"30655","3129","2013-09-27 14:24:08","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30677","2120","2013-09-27 14:29:23","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"30680","2120","2013-09-27 14:29:40","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30682","2120","2013-09-27 14:29:50","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30685","2120","2013-09-27 14:29:58","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"30947","2130","2013-09-27 15:11:39","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"30948","2130","2013-09-27 15:12:05","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30951","2130","2013-09-27 15:12:19","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30953","2130","2013-09-27 15:12:41","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30958","3106","2013-09-27 15:13:18","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"30967","3106","2013-09-27 15:13:40","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"30971","3106","2013-09-27 15:13:49","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"30973","3106","2013-09-27 15:13:59","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31000","2129","2013-09-27 15:23:10","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31001","2129","2013-09-27 15:23:24","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"31002","2129","2013-09-27 15:23:28","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"31003","2129","2013-09-27 15:23:35","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31035","2131","2013-09-27 15:33:14","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31037","2131","2013-09-27 15:33:20","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31038","2131","2013-09-27 15:33:25","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31039","2131","2013-09-27 15:33:31","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"31047","4139","2013-09-27 15:34:48","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31050","4139","2013-09-27 15:35:08","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31051","4139","2013-09-27 15:35:14","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31052","4139","2013-09-27 15:35:24","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"31217","2313","2013-09-27 16:12:13","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"31221","2313","2013-09-27 16:12:26","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31225","2313","2013-09-27 16:12:34","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31227","2313","2013-09-27 16:12:46","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"31254","3332","2013-09-27 16:17:07","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"31258","3332","2013-09-27 16:17:23","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"31266","3332","2013-09-27 16:17:42","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"31267","3003","2013-09-27 16:17:46","ScppBasicOutput_QpreLesson_1","1","true-a","true"
