"id","userid","timestamp","activityid","correct","answer","correctanswer"
"30560","3001","2013-09-27 14:15:30","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28808","3303","2013-09-27 13:12:29","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28809","2321","2013-09-27 13:12:31","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"28811","3303","2013-09-27 13:12:33","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28812","3303","2013-09-27 13:12:34","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"30564","3001","2013-09-27 14:15:41","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28814","2321","2013-09-27 13:12:45","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"28815","2321","2013-09-27 13:12:50","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"28817","4023","2013-09-27 13:12:56","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28818","3311","2013-09-27 13:13:00","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28819","4023","2013-09-27 13:13:02","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28821","2321","2013-09-27 13:13:08","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"28822","3007","2013-09-27 13:13:09","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28824","3007","2013-09-27 13:13:17","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28825","2321","2013-09-27 13:13:20","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"28828","3311","2013-09-27 13:13:30","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28829","3007","2013-09-27 13:13:31","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28831","3007","2013-09-27 13:13:37","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28832","3311","2013-09-27 13:13:46","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"28834","2321","2013-09-27 13:14:04","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"28836","2321","2013-09-27 13:14:21","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"28839","4024","2013-09-27 13:14:44","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28840","4004","2013-09-27 13:14:54","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28841","3005","2013-09-27 13:14:55","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"28842","4024","2013-09-27 13:14:56","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28843","2321","2013-09-27 13:14:59","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"28844","4024","2013-09-27 13:15:08","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28845","3005","2013-09-27 13:15:09","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28846","3005","2013-09-27 13:15:13","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28847","4024","2013-09-27 13:15:13","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28850","3005","2013-09-27 13:15:25","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28854","4004","2013-09-27 13:15:30","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28855","2321","2013-09-27 13:15:32","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"28856","2321","2013-09-27 13:15:34","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"28858","3028","2013-09-27 13:15:43","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"28860","4004","2013-09-27 13:15:49","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28864","3028","2013-09-27 13:16:04","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28865","4322","2013-09-27 13:16:08","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28866","4004","2013-09-27 13:16:10","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28869","3028","2013-09-27 13:16:16","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28868","3107","2013-09-27 13:16:13","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28874","3107","2013-09-27 13:16:21","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28875","3028","2013-09-27 13:16:26","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28876","3107","2013-09-27 13:16:28","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28877","4322","2013-09-27 13:16:32","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28878","3107","2013-09-27 13:16:33","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28904","2105","2013-09-27 13:17:21","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"28889","2116","2013-09-27 13:16:52","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"28891","4322","2013-09-27 13:16:59","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28892","2116","2013-09-27 13:17:01","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"28895","2116","2013-09-27 13:17:08","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"28898","3212","2013-09-27 13:17:09","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"28900","2116","2013-09-27 13:17:10","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"28905","4322","2013-09-27 13:17:22","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28945","2123","2013-09-27 13:18:03","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28907","3212","2013-09-27 13:17:26","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28908","2123","2013-09-27 13:17:27","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28938","2123","2013-09-27 13:17:56","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28910","4010","2013-09-27 13:17:28","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28922","2123","2013-09-27 13:17:48","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"28912","2116","2013-09-27 13:17:31","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"28915","3212","2013-09-27 13:17:36","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28916","2116","2013-09-27 13:17:37","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"28917","3212","2013-09-27 13:17:42","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28918","2105","2013-09-27 13:17:43","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28920","4107","2013-09-27 13:17:45","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28921","4010","2013-09-27 13:17:45","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28926","4010","2013-09-27 13:17:53","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28927","4138","2013-09-27 13:17:53","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28929","2105","2013-09-27 13:17:54","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28933","2116","2013-09-27 13:17:55","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"28943","4010","2013-09-27 13:18:03","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28946","2105","2013-09-27 13:18:05","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28947","2116","2013-09-27 13:18:07","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"28948","4107","2013-09-27 13:18:08","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28949","2106","2013-09-27 13:18:10","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"28951","4006","2013-09-27 13:18:12","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28952","4130","2013-09-27 13:18:13","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"28954","4138","2013-09-27 13:18:19","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28998","2116","2013-09-27 13:19:19","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"28957","4130","2013-09-27 13:18:25","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"28959","4006","2013-09-27 13:18:27","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"28960","2106","2013-09-27 13:18:27","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"28974","4107","2013-09-27 13:18:31","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"28975","4138","2013-09-27 13:18:31","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28977","2106","2013-09-27 13:18:37","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"28979","4138","2013-09-27 13:18:42","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28980","4107","2013-09-27 13:18:43","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28981","2106","2013-09-27 13:18:43","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"28982","4130","2013-09-27 13:18:44","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"28983","4006","2013-09-27 13:18:52","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"28984","2106","2013-09-27 13:18:53","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"28985","4130","2013-09-27 13:18:59","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"28986","4006","2013-09-27 13:19:00","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"28988","2106","2013-09-27 13:19:02","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"28999","2116","2013-09-27 13:19:19","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29001","2106","2013-09-27 13:19:27","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29005","4127","2013-09-27 13:19:33","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29006","3014","2013-09-27 13:19:37","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29007","4127","2013-09-27 13:19:40","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29009","2116","2013-09-27 13:19:42","ScppBasicOutput_QpostLessonSA_3","0","6 kittens this litter","6 kittens this litter!"
"29012","2106","2013-09-27 13:19:44","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29013","4127","2013-09-27 13:19:47","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29020","3014","2013-09-27 13:19:54","ScppBasicOutput_QpreLesson_1","0","false-b","true"
"29022","4127","2013-09-27 13:19:57","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29023","3039","2013-09-27 13:19:59","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29024","4028","2013-09-27 13:20:03","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29025","3014","2013-09-27 13:20:07","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29027","2106","2013-09-27 13:20:11","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"29028","4122","2013-09-27 13:20:14","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29031","3007","2013-09-27 13:20:20","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"29032","3014","2013-09-27 13:20:23","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29033","4028","2013-09-27 13:20:24","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29034","2106","2013-09-27 13:20:25","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29035","3039","2013-09-27 13:20:27","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29036","4122","2013-09-27 13:20:28","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29037","4122","2013-09-27 13:20:35","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29039","3039","2013-09-27 13:20:36","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29041","2106","2013-09-27 13:20:36","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"29042","4028","2013-09-27 13:20:39","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29043","3007","2013-09-27 13:20:40","ScppBasicOutput_QpostLessonMC_2","0","false-c","true"
"29045","3007","2013-09-27 13:20:44","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29046","4122","2013-09-27 13:20:45","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29048","4028","2013-09-27 13:20:47","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29049","3007","2013-09-27 13:20:48","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29052","4019","2013-09-27 13:20:53","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29054","3039","2013-09-27 13:20:57","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29057","4026","2013-09-27 13:21:04","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29058","3007","2013-09-27 13:21:05","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29065","4019","2013-09-27 13:21:12","ScppBasicOutput_QpreLesson_2","0","false-a","true"
"29062","4116","2013-09-27 13:21:09","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29063","4026","2013-09-27 13:21:11","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29064","4039","2013-09-27 13:21:12","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29066","3007","2013-09-27 13:21:13","ScppBasicOutput_QpostLessonMC_6","0","false-b","true"
"29068","4116","2013-09-27 13:21:21","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29069","4019","2013-09-27 13:21:23","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29071","4039","2013-09-27 13:21:24","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29072","4116","2013-09-27 13:21:24","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29073","4026","2013-09-27 13:21:24","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29079","3007","2013-09-27 13:21:28","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29085","4019","2013-09-27 13:21:34","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29081","4116","2013-09-27 13:21:30","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29083","4026","2013-09-27 13:21:33","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29086","3007","2013-09-27 13:21:34","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29089","4039","2013-09-27 13:21:40","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29091","4039","2013-09-27 13:21:56","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29101","3303","2013-09-27 13:22:15","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"29102","3303","2013-09-27 13:22:18","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"29104","3303","2013-09-27 13:22:23","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"29107","4339","2013-09-27 13:22:26","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29108","4127","2013-09-27 13:22:27","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29109","3303","2013-09-27 13:22:28","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29112","4127","2013-09-27 13:22:38","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29116","4127","2013-09-27 13:22:40","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29117","4009","2013-09-27 13:22:42","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29118","3303","2013-09-27 13:22:43","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29129","4339","2013-09-27 13:22:47","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29125","4127","2013-09-27 13:22:44","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29126","4009","2013-09-27 13:22:45","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29130","3303","2013-09-27 13:22:48","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29131","4009","2013-09-27 13:22:49","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29183","3007","2013-09-27 13:24:19","ScppBasicOutput_QpostLessonSA_1","0","#include  intmain() {std : : ","cout "
"29133","4009","2013-09-27 13:22:51","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29134","4127","2013-09-27 13:22:52","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29135","3303","2013-09-27 13:22:53","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29136","4339","2013-09-27 13:22:55","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29140","4009","2013-09-27 13:22:58","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29141","4339","2013-09-27 13:23:03","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29143","3303","2013-09-27 13:23:04","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29146","4127","2013-09-27 13:23:10","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29147","4009","2013-09-27 13:23:13","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29149","4127","2013-09-27 13:23:18","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29153","3303","2013-09-27 13:23:23","ScppBasicOutput_QpostLessonSA_1","0","cout","cout "
"29156","4009","2013-09-27 13:23:25","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29158","4127","2013-09-27 13:23:26","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29162","4009","2013-09-27 13:23:37","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29165","3303","2013-09-27 13:23:44","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29176","4127","2013-09-27 13:24:11","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"29168","3303","2013-09-27 13:23:53","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"29174","4127","2013-09-27 13:24:10","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29173","4127","2013-09-27 13:24:10","ScppBasicOutput_QpostLessonSA_3","0","6 kittens this litter","6 kittens this litter!"
"29177","4302","2013-09-27 13:24:12","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29178","4009","2013-09-27 13:24:13","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"29185","4302","2013-09-27 13:24:20","ScppBasicOutput_QpreLesson_2","0","false-a","true"
"29189","4009","2013-09-27 13:24:24","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29190","4302","2013-09-27 13:24:26","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29191","3007","2013-09-27 13:24:30","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29193","4302","2013-09-27 13:24:33","ScppBasicOutput_QpreLesson_4","0","false-a","true"
"29194","4009","2013-09-27 13:24:39","ScppBasicOutput_QpostLessonSA_3","1","6 kittens this litter!","6 kittens this litter!"
"29198","4010","2013-09-27 13:24:58","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29199","3032","2013-09-27 13:25:01","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29208","3007","2013-09-27 13:25:17","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"29203","4010","2013-09-27 13:25:09","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29210","3032","2013-09-27 13:25:18","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"30581","3001","2013-09-27 14:18:30","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"30582","3001","2013-09-27 14:18:33","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"29215","3107","2013-09-27 13:25:26","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29217","3032","2013-09-27 13:25:27","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29221","3107","2013-09-27 13:25:31","ScppBasicOutput_QpostLessonMC_2","0","false-c","true"
"29223","3107","2013-09-27 13:25:35","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29224","4004","2013-09-27 13:25:36","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"30584","3001","2013-09-27 14:18:42","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29226","4010","2013-09-27 13:25:37","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"29229","3107","2013-09-27 13:25:39","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"30585","3001","2013-09-27 14:18:50","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29231","3032","2013-09-27 13:25:41","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29232","3913","2013-09-27 13:25:46","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29233","4004","2013-09-27 13:25:46","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29235","3107","2013-09-27 13:25:47","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29240","3107","2013-09-27 13:25:54","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29243","4010","2013-09-27 13:25:55","ScppBasicOutput_QpostLessonMC_4","0","false-c","true"
"29246","3107","2013-09-27 13:26:01","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"30588","3001","2013-09-27 14:19:03","ScppBasicOutput_QpostLessonMC_5","0","false-b","true"
"29248","3913","2013-09-27 13:26:02","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29249","4010","2013-09-27 13:26:02","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29251","4004","2013-09-27 13:26:04","ScppBasicOutput_QpostLessonMC_3","0","false-a","true"
"30596","3001","2013-09-27 14:19:21","ScppBasicOutput_QpostLessonMC_6","0","false-d","true"
"29254","3913","2013-09-27 13:26:07","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29255","4004","2013-09-27 13:26:08","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29256","3107","2013-09-27 13:26:10","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"29257","4010","2013-09-27 13:26:12","ScppBasicOutput_QpostLessonMC_6","0","false-b","true"
"29258","3913","2013-09-27 13:26:15","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"30592","3001","2013-09-27 14:19:14","ScppBasicOutput_QpostLessonMC_7","0","false-c","true"
"29265","4010","2013-09-27 13:26:26","ScppBasicOutput_QpostLessonMC_8","0","false-a","true"
"29266","4004","2013-09-27 13:26:29","ScppBasicOutput_QpostLessonMC_5","0","false-b","true"
"29270","4010","2013-09-27 13:26:31","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29271","4004","2013-09-27 13:26:34","ScppBasicOutput_QpostLessonMC_6","0","false-d","true"
"30601","3001","2013-09-27 14:19:34","ScppBasicOutput_QpostLessonMC_8","0","false-b","true"
"29274","4004","2013-09-27 13:26:49","ScppBasicOutput_QpostLessonMC_7","1","true-b","true"
"29275","3001","2013-09-27 13:26:59","ScppBasicOutput_QpostLessonSA_1","0","cout ","cout "
"29276","3010","2013-09-27 13:26:59","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29280","3010","2013-09-27 13:27:10","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29281","4004","2013-09-27 13:27:12","ScppBasicOutput_QpostLessonMC_8","1","true-c","true"
"30613","3001","2013-09-27 14:20:39","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29284","3010","2013-09-27 13:27:15","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"30605","3001","2013-09-27 14:19:54","ScppBasicOutput_QpostLessonSA_3","0","6","6 kittens this litter!"
"29291","3010","2013-09-27 13:27:29","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29315","4010","2013-09-27 13:28:20","ScppBasicOutput_QpostLessonSA_1","1","cout ","cout "
"29313","4010","2013-09-27 13:28:19","ScppBasicOutput_QpostLessonSA_2","1","Now we know. It was you!","Now we know. It was you!"
"29302","4316","2013-09-27 13:27:57","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29307","4015","2013-09-27 13:28:08","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29311","4015","2013-09-27 13:28:15","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29312","4316","2013-09-27 13:28:17","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29316","4015","2013-09-27 13:28:21","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29319","4316","2013-09-27 13:28:23","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29323","4015","2013-09-27 13:28:31","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29324","3321","2013-09-27 13:28:31","ScppBasicOutput_QpreLesson_2","0","false-c","true"
"29326","3901","2013-09-27 13:28:33","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29328","4316","2013-09-27 13:28:35","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29329","3321","2013-09-27 13:28:36","ScppBasicOutput_QpreLesson_1","0","false-d","true"
"29330","3026","2013-09-27 13:28:39","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29333","4010","2013-09-27 13:28:43","ScppBasicOutput_QpostLessonSA_3","0","kittens this litter!","6 kittens this litter!"
"29334","3901","2013-09-27 13:28:45","ScppBasicOutput_QpreLesson_2","1","true-d","true"
"29338","3026","2013-09-27 13:28:49","ScppBasicOutput_QpreLesson_3","1","true-b","true"
"29339","3321","2013-09-27 13:28:49","ScppBasicOutput_QpreLesson_3","0","false-a","true"
"29344","3901","2013-09-27 13:28:55","ScppBasicOutput_QpreLesson_3","0","false-c","true"
"29347","3321","2013-09-27 13:28:57","ScppBasicOutput_QpreLesson_4","0","false-b","true"
"29349","3901","2013-09-27 13:29:03","ScppBasicOutput_QpreLesson_4","1","true-c","true"
"29351","3005","2013-09-27 13:29:05","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29355","4039","2013-09-27 13:29:11","ScppBasicOutput_QpostLessonMC_1","0","false-b","true"
"29357","4026","2013-09-27 13:29:12","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"29361","3005","2013-09-27 13:29:15","ScppBasicOutput_QpostLessonMC_2","0","false-d","true"
"29359","4026","2013-09-27 13:29:15","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29362","4026","2013-09-27 13:29:17","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29365","4039","2013-09-27 13:29:20","ScppBasicOutput_QpostLessonMC_2","1","true-a","true"
"29372","3005","2013-09-27 13:29:25","ScppBasicOutput_QpostLessonMC_3","0","false-c","true"
"29373","4039","2013-09-27 13:29:27","ScppBasicOutput_QpostLessonMC_3","1","true-d","true"
"29375","3005","2013-09-27 13:29:30","ScppBasicOutput_QpostLessonMC_4","0","false-c","true"
"29378","4026","2013-09-27 13:29:35","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29377","4039","2013-09-27 13:29:34","ScppBasicOutput_QpostLessonMC_4","1","true-b","true"
"29382","3005","2013-09-27 13:29:42","ScppBasicOutput_QpostLessonMC_5","0","false-b","true"
"29395","3011","2013-09-27 13:29:50","ScppBasicOutput_QpreLesson_1","1","true-a","true"
"29385","4006","2013-09-27 13:29:45","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29390","3032","2013-09-27 13:29:48","ScppBasicOutput_QpostLessonMC_1","1","true-c","true"
"29392","4026","2013-09-27 13:29:50","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
"29418","4004","2013-09-27 13:30:10","ScppBasicOutput_QpostLessonSA_1","0","count","cout "
"29397","3005","2013-09-27 13:29:54","ScppBasicOutput_QpostLessonMC_6","0","false-b","true"
"29406","3026","2013-09-27 13:30:00","ScppBasicOutput_QpreLesson_1","0","false-c","true"
"29400","4026","2013-09-27 13:29:57","ScppBasicOutput_QpostLessonMC_6","1","true-a","true"
"29402","4039","2013-09-27 13:29:58","ScppBasicOutput_QpostLessonMC_5","1","true-c","true"
